966|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
965|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
964|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
963|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
962|11|1|0|32|4000|1|-3.140750|4778479.055801|2185.973251|19138817303.000000
961|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
960|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
959|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
958|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
957|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
956|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
955|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
954|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
953|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
952|54|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
951|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
950|25|1|0|32|4000|1|1.671750|1.219791|1.104442|16069.000000
949|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
948|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
947|26|1|0|32|4000|1|40.526500|254.167615|15.942635|7588656.000000
946|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
945|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
944|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
943|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
942|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
941|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
940|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
939|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
938|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
937|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
936|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
935|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
934|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
933|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
932|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
931|54|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
930|47|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
929|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
928|29|0|0|0|4000|5|0.000000|0.000000|0.000000|0.000000
927|29|0|0|0|4000|10|0.000000|0.000000|0.000000|0.000000
926|29|0|0|0|4000|5|0.000000|0.000000|0.000000|0.000000
925|29|0|0|0|4000|10|0.000000|0.000000|0.000000|0.000000
924|29|0|0|0|4000|15|0.000000|0.000000|0.000000|0.000000
923|29|0|0|0|4000|8|0.000000|0.000000|0.000000|0.000000
922|29|0|0|0|4000|8|0.000000|0.000000|0.000000|0.000000
921|29|0|0|0|4000|10|0.000000|0.000000|0.000000|0.000000
920|29|0|0|0|4000|3|0.000000|0.000000|0.000000|0.000000
1426|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1425|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1424|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1423|18|1|0|32|4000|1|1999.500000|1332833.375000|1154.484030|21325334000.000000
